segsize1	segsize2	segsize3	segsize4	segsize5	segsize6	segsize7	segsize8	segsize9	segsize10	segsize11	segsize12	segsize13	segsize14	segsize15	segsize16	segsize17	segsize18	segsize19	segsize20	segsize21	segsize22	changepoint1	changepoint2	changepoint3	changepoint4	changepoint5	changepoint6	changepoint7	changepoint8	changepoint9	changepoint10	bp10MB1	bp10MB2	bp10MB3	bpchrarm1	bpchrarm2	bpchrarm3	bpchrarm4	bpchrarm5	osCN1	osCN2	osCN3
2E8Q8T	0	2.55916508740484e-277	4.28568669288617e-71	0.00016149398825451	0.956245283070479	5.37867434613532	7.31701947268926	0.410020470655117	1.36158797084995	5.82428603970105	6.62957681158902	7.15670482868077	7.54750956455705	4.70945597918414	5.70529685224078	0.000421363169035065	0.00298773580558246	1.07623814837633e-07	0.189542315508888	1.55725957451637	0.690756579660889	2.56249321037423	7.12811724048113	0.908556311308118	25.7953290024303	12.2603925161001	0.86810787075697	7.03570949372873e-08	1.63804726949846e-07	0.0136476464318167	0.0169792473418754	11.0088699309879	175.726638030837	130.54851942254	9.7248425466227	21.1130513126003	12.9113670790878	11.8474984875536	0.128083120680515	7.77388319464567e-11	14.657868255419	10.0356664204164	0.306465324164629
2JN637	0	8.75963724685912e-221	1.65925728858559e-55	0.00196687227048777	0.910042241982147	1.47805431858001	3.11843882069008	0.49010988651273	0.0245857563864432	0.93384113424275	0.0429593141530672	0.0131281939337827	0.986864878978602	7.81609551752841e-06	2.61653716361733e-07	6.13799644668278e-25	6.93916703981037e-10	3.85573598251872e-10	0.0406141439675406	0.827911912408599	1.0370804224423	4.09439402462273	5.44883344564461e-35	0.00264938440039528	5.30040018281946	2.51131993121723	0.177728312252027	1.58725724608934e-08	3.43758501168235e-08	0.04667412764811	0.5853254361461	5.37590257526826	225.195894485564	88.2155565131091	2.58854900132713	35.5089535208012	8.79044316193204	1.69613435341981	0.00446896384646297	4.9595868669004e-13	1.88548621627696	2.10663166963326	0.0078821140897772
2JUKYD	0	2.56771239494765e-214	9.848306137597e-54	0.00264690297650027	1.34276466189025	1.55698146593374	2.71653683910414	0.379213622054434	3.47138404312742e-06	0.00185269944040108	7.90497889423394e-07	0.921888860526235	0.131600553297335	0.945574563779249	0.000934464948927644	4.23815273164471e-14	0.570172150870304	0.403139729148294	0.0667499726919991	0.827911912408599	1.48115511553186	3.65087222351575	1.21110133147429e-31	0.00817130854524785	6.36870075151476	2.47960392493855	0.13577210770581	2.63289081934245e-09	4.16309443546685e-08	0.2167723227245	0.576979014106752	5.21400052620054	225.934241678638	87.0741781215592	2.99158019980287	34.9483529051689	9.36636505033713	1.68424153979414	0.00104050469983801	1.86435239111563e-14	1.41411466220772	1.57997375222495	0.0059115855673329
2RGNOA	0	1.16754666715722e-103	6.8884540869149e-24	0.243857201069254	2.10305760846667	0.622557629962159	0.893282458526891	0.136611400725576	0.00011500167324954	0.871952720721511	0.128555689878807	0.882450364826514	0.117576891414937	0.00286757990676862	0.996819829481762	1.65535451050825e-06	1.53071246785936	1.26445769987892	0.24313405755986	0.827911912112865	0.94832506444923	7.18575276613116	0.106954958440574	1.86328251798966	10.358813468878	4.38739331885309	0.269597796935691	1.46577293298086e-08	3.76279722286409e-08	0.00466153409547609	0.00939575336479151	1.99990059915705	227.410935865468	86.3614435505958	2.22762058393591	35.5141591671797	9.64727941666279	0.838187720932508	0.0003736952249835	6.28789076381755e-15	3.16640314543999	0.831331088209585	0.00226576635042948
2TKTM9	8.72786722277711e-113	5.34590635928602e-22	0.00105151265178131	0.910390166161167	2.35665718527897	6.20133836393654	9.26661458199626	1.25749518970027	2.48519285522394e-05	0.596969872873713	0.423290944543245	1.0756197578069	0.910546915205403	1.80877968180746e-05	0.999534419696047	1.74652830085571e-05	0.000423814366194634	1.04802173247163e-15	2.26739588338301e-09	4.40373656964301e-15	0.814945575696237	1.18506129281151	4.71371311581533e-35	0.00372310024789364	4.11128120236183	1.76447066506074	0.114907730316541	1.07736511192837e-08	2.16117900293138e-08	0.00324176525306255	0.601563379269194	19.4008121251053	216.335728367992	91.7799984272037	7.88427320480431	32.0411151552246	8.80349830130537	4.56186818935014	0.593518334820943	1.92990033838431e-08	8.40449383530612	8.5153426162673	0.0801635484265775
2TX961	0.820831927017084	0.160740309164754	0.890062519435012	0.123454185994594	0.0450333451243136	1.54336750220705	4.12587351065142	0.487638647090618	1.96777265829113	3.65288910952256	7.19099554032838	8.39198200039639	5.82540237532891	3.50676866001459	4.26503198382681	0.000352730344522857	0.00440235097390278	0.82286582029337	0.172632559785898	3.608093085238e-10	0.912137081727468	1.08976518212043	2.28242324387379	1.73228189120231	22.0443719382511	10.6297002952415	4.03750563827132	0.131275925937051	0.00434084483036482	0.0796303462554805	0.0426095915807583	5.01586028455634	189.755232706068	118.066327813957	8.17843947997528	25.2733374993363	9.9172157820854	10.7542395940242	0.0552071245291058	2.4919452867796e-11	11.5726599434751	9.52461972782993	0.902720328694925
3JB6NB	0.235938837225571	0.670054918418127	0.0768520446516112	0.0165785928451592	0.0519916254556753	1.79493874125483	1.91779820785523	0.394902657687674	2.01306061092804	2.41321851136472	3.83276639227808	6.47981012824747	6.45174202166041	1.6123170739798	3.03683958171428	4.41084554488956e-05	0.571285178626156	0.403139728762723	0.0261358292054248	1.14740232018973e-19	0.443988200239234	3.55659700914433	3.58420835712402	0.42632141221006	16.962823367921	9.35920812275671	3.57049759250463	0.00968284844845421	0.000483882228015129	0.0456486459638863	0.0293220082637759	2.01180376257945	199.353746016713	111.294655226443	5.35159875684358	27.3306231099939	12.1693430743541	6.45642970906093	0.0436041065672468	2.38011247491053e-11	8.35501165741414	6.50551088936025	0.139477453225613
3PUS8R	5.30033166397123e-55	2.28570270105743e-09	0.33420991519268	0.634765163316969	1.31959901270963	2.96789565150914	6.08370407873264	1.48902998632856	1.10867030271446	1.76409014660793	0.704392152610532	0.799694984727964	0.794018273140735	0.015653315529049	0.995132479462827	0.890824357138355	3.90872434085791	2.87788416226136	1.44022276773519	1.56186602901358	2.53682963134783	12.772793246777	9.16792117561159e-35	0.00418353841749008	3.59733203711657	6.33677944544398	12.0433444252841	0.692783521818855	0.0345096597451867	0.343058903371221	2.45444437529044	19.4935640935122	225.195893987269	86.8851401136913	3.91896589903953	33.7827793952079	9.93017252211901	2.28222802578863	0.00482005688396164	5.02186031056246e-13	3.29960087848468	3.68660542185821	0.0137936996571101
3VEY4N	0.447802671094798	0.487212524544352	0.143842361906497	0.86534786839812	0.0500135072238042	1.04315005929645	0.955906768363433	0.00668230780524106	6.52797493025151e-12	6.67947718659661e-05	0.287599933833447	0.712290386109591	0.00535620247276337	0.974841612670716	0.0198814918894052	2.53167775253694e-11	3.72290994444761e-06	1.07238221108839e-07	0.148928357541084	0.729347662436053	0.934798461728027	6.18692719773434	8.29247215535273e-38	0.00280223131599183	6.86278263240407	2.94039343370666	0.184843884563175	1.19271739411905e-08	2.79562565379193e-08	0.0031492532061318	0.201460114755134	3.8045684101654	227.410936064786	86.7402886256089	1.84877530960498	37.3825940270269	7.40653744844299	1.2067063407983	0.00416218373133325	4.90101592832674e-13	1.84108697192873	1.15487355841705	0.004039469654217
46KM78	0	1.81000777144636e-123	3.98643352996882e-29	0.116500825997401	1.8605224032523	1.90438691197869	3.42185438850027	0.692838441716122	4.15447475171417e-05	0.00385459279040721	8.4729410337504e-07	7.08258802544449e-08	0.221224180762706	1.97979269190672	3.53681284023682	0.242814071892809	1.55980973945755	2.7618142668749	2.78772402357529	0.729584043759161	3.29647921742885	11.8839448970025	2.2342112609941e-156	8.51654500268789e-19	0.0333724667727135	7.82305970512784	18.4421790980947	0.287678108127362	0.00979620868066122	0.246236303881685	0.119364364982308	10.0383137443327	225.934241778297	87.5299193762305	2.53583884547269	35.5089559042156	9.21007913606748	1.28025487139106	0.000710088325833524	1.24750230246771e-14	0.942743108138481	1.05331583481663	0.0039410570448886
46M89C	0	3.67779067410695e-70	2.93817628635931e-15	0.554455867488406	0.405683038326405	1.46798433966526	5.36783622883882	3.21414680085527	3.01321495050934	3.91643887964319	3.40767666227488	4.08082261485729	5.5716321210253	2.24238368751648	5.18198015126657	2.18627133500556	1.91990094298421	1.67311393650397	1.42111411666093	2.01449302595665	3.17491465068145	10.18593664994	0.000966481917603636	1.92463288046299	0.0712149922701053	9.88394207229766	34.6905742829219	1.48278151598002	4.09734477052535	2.02289939085586	0.664877343451445	6.16076626931708	211.905646505113	99.5251981888238	4.56915530606311	31.490918682385	9.8993257838548	4.57163261622792	0.0381229175090399	2.32481061352372e-11	7.48385833645961	5.47767862627595	0.0384630372644438
4EKYAX	0	1.43530355341703e-248	3.86989385481085e-63	0.00106656242428037	1.78244933119812	6.23876150691805	10.1236414740289	0.849896631737826	7.38844495499556e-06	0.00417633887804186	6.57143159990397e-07	2.66326216008237e-12	3.05526706808259e-07	1.43376906550379e-05	0.999528288768451	1.9180802150245e-05	0.000431940449662907	1.13303064903444e-15	1.96026281583479e-10	6.42784886039404e-62	7.61075830441311e-06	0.999998445032076	8.41975291699989e-37	0.00141508927054265	1.44676004599989	0.524315285250896	0.0258669744978786	1.99179501710939e-10	1.61419518800798e-09	0.000525588418803499	0.113350561050107	18.8877664536985	218.550769548579	90.8462852477768	6.60294520364444	30.3200222346787	10.9155947071669	4.75442915347213	0.00995390468128846	1.01049864797574e-12	6.59920175696937	7.37321084371641	0.0275873993142202
4VMWJF	2.47340583263031e-107	9.09040267897641e-21	0.00196317299518624	0.914679027589483	1.12968365575563	1.48944041631923	2.06897522985918	1.18942538497487	0.280827919013969	2.49076368696612	3.41941792660502	1.09748540101297	3.90441808496649	3.98305459472552	2.0491864129501	1.82441013637921	2.81665218054513	1.59298709305231	0.926499566481142	1.56549188027293	2.94436320612521	11.3102750234103	1.7912463158243	0.241018087186068	12.1761028419566	12.1915742864008	16.2459211884247	0.030970735506787	0.00174881857775116	0.186558895851901	0.10839545246849	4.0264633778027	218.550770744486	94.5355855506753	2.91364370483892	32.927494843443	10.73620164897	2.32805361831395	0.00824988927206538	9.79502668513422e-13	3.64637905026549	2.29700533096794	0.0566156187665743
4W2093	1.68925498638118e-191	4.19534009606947e-40	7.02623794480582e-08	1.24835615690321	3.21060045312402	3.98084826501968	5.17965704781239	0.378722001278884	1.43316066807972e-06	0.290581700585826	1.50823158979226	5.12760641575344	2.06770745279549	0.00767493115975572	1.99833555112798	0.0770397130719363	2.45234928104881	0.89291301787818	0.762258966722032	1.59722287054535	4.31777840756663	11.9021146743911	0.977372032708783	1.01146853930485	1.49497825320357	6.6814087762876	14.5256283136561	0.028277606067533	0.00159669206858584	0.237931715043894	2.29729707590262	19.7440409957565	223.719199900098	88.1706009340464	4.11019916585595	34.6380615632794	8.6443853605888	2.68837079303254	0.029182283077009	2.22174408455084e-11	6.46600402392467	4.51793651006779	0.0160594660075396
4YWOHH	1.99267837760606e-141	1.60197923247256e-28	3.56545890007846e-05	0.883722902583307	0.103297771455574	0.16464880149566	1.83320623922273	1.02250841690743	0.416346115292808	0.681190204046321	4.37926376754317	4.45571158483907	4.15702478268689	1.89583989127424	3.00561485197246	0.000162424052848611	0.571693052862462	0.854408175971005	0.568819043644474	0.0397510285512844	0.938879982067156	1.02787530894211	3.51712112491127	0.494471988159925	13.0928443442266	5.76571954943051	2.03116974902941	0.0329655091652296	0.00119565781266255	0.0358730910447519	0.0206114453877715	2.00802754083186	208.952258231111	102.822638438242	4.22510333064691	30.4778904327774	10.9241349277773	4.56257714327641	0.0353974961461605	2.28217414704692e-11	6.06979714371579	4.68111951844075	1.24908333784346
53W44O	0	0	0	0	0	0	2.41079910334351e-169	1.3172383283912e-154	2.93833375853977e-289	8.16439354121207e-39	1.66851696191979e-21	0.000199362298454475	0.996704432109297	0.917629713749443	2.1192583031352	0.907896459377097	1.58882961661339	1.71572626383389	0.934746122660872	1.59701060342847	3.35809427064826	12.8639048521456	1.32551031142881e-34	0.00492444797107816	4.73821000577615	6.82203903149234	11.8271362485289	2.95139920792648	0.183628224731363	0.313385128679908	0.123269637637917	0.0360080672558353	230.364324637765	84.3944197005954	1.24125566163972	38.24828510472	7.4749088827826	0.276746447355868	5.95651415294613e-05	4.10690853778616e-16	0.898343863790248	0.101557723600423	9.84126093283938e-05
5D2XYU	0	6.84542865612788e-225	1.23743817701916e-56	0.00220028160081099	2.55962734476007	5.16759854291378	3.86149750912219	0.640661372207542	1.03399448552978	1.30547742663744	3.75093825399168	4.44022899574822	1.82073014669022	4.36150259426847	2.05387861783819	0.000293750052924226	0.00135279760351231	1.35229383524298e-14	2.80137598320769e-09	4.40373656964301e-15	0.814953187358535	1.18506469087525	3.61976531329271	0.388185367546435	12.451034057729	6.0781807210398	0.443409962742577	4.26661847820469e-08	9.04922208821516e-08	0.00681180473355892	0.00837112186804043	10.0042415178895	200.092092611834	109.666364038904	6.24154334926231	27.0150088300848	11.8666864199397	7.08876276665563	0.0295419833125101	7.33641685158231e-12	10.0593794790857	4.92416740446948	0.0164531164448532
5SDACW	0	0	9.72338179224206e-99	1.47865000089404e-06	0.279468484536647	1.22531811226961	1.39571582318144	0.0990301319021188	1.53376910128715e-07	0.000465737412038263	6.26173826757299e-08	3.10139174872824e-06	0.659873589251029	0.339942841975329	0.000179357338210649	3.51622990576803e-14	0.572826107228327	1.22600554944165	0.24119932277323	0.867662819622799	1.06407464383189	5.0282326831996	1.86639446846522e-35	0.00473193439589043	7.01233934249371	2.81261613120641	0.161530168314388	5.21503155878346e-09	1.79292247188554e-08	0.00317042886147659	0.249313822322227	2.75629814926164	228.887630251617	85.3779316255956	1.73443812278782	37.2351300298089	8.07034977588051	0.694161199022244	0.000358995288334862	6.24767865847156e-15	0.471371554069241	0.526657917408315	0.0019705285224443
5W69KE	1.21022974470538e-50	1.7112420208421e-08	0.430398552977732	1.17879773328092	0.346685572121117	0.387700406365877	2.57358441833312	3.52461432786917	1.29434085814373	5.57242781571838	12.8436240155747	14.0946772370617	11.7070129319352	8.21400718189564	8.82176993277754	3.33464731164441	3.17899745916025	0.464130345707405	0.182316091280044	0.769098570274261	1.96153751373583	8.11963170703052	1.78720393312166	0.266803023290153	40.0504117041982	25.7047575345341	19.0769644559766	1.49906609567045	0.0870677314443838	0.317165291754888	0.156714834445775	0.0538453955637434	189.016886808559	121.403880475927	5.57923271551321	25.2838803255798	12.6218184691059	8.05234835119815	0.0419528540927805	2.33937505751085e-11	8.35330216414901	7.11097951039695	0.535718325454046
5WIAQV	0	0	7.7196228023487e-187	1.21123012078209e-13	0.00530109486124905	1.16513928592179	4.15097863245113	1.56730199035048	0.0811540178807181	0.146093710007261	0.988376276211289	0.895455829819052	0.00293099213498573	0.807402243946973	0.194297738767596	0.815303984757186	1.71078581963116	1.71572656022547	0.934747918789841	1.5970106031002	2.45040641908448	13.771586882059	3.34571965760135e-194	3.38944390408181e-23	0.0127212042137078	5.88289936964232	14.2863642320169	2.220215765108	0.141789828800969	0.297722850882264	0.680539567813773	9.47774718152202	228.887630151958	84.805205376204	2.30716447183836	38.090409814745	6.42504870075861	1.48009457055441	0.00444691394149002	4.95898368532021e-13	1.88548621627696	2.10663166963326	0.0078821140897772
